id,name,published,outlet,title,authors,category,market,categoryorder,articleorder,url,description,text,image,error,sentiment,firstEyes
,Opposition & Allies,2026-07-30 19:34:15+00:00,oag.maryland.gov,Attorney General Brown Urges the EPA to Implement Meaningful Permitting Requirements for Toxic Coal Ash Facilities   - News - Office of the Attorney General of Maryland,,,,,,https://oag.maryland.gov/News/pages/Attorney-General-Brown-Urges-the-EPA-to-Implement-Meaningful-Permitting-Requirements-for-Toxic-Coal-Ash-Facilities--.aspx,,,https://oag.maryland.gov:443/Style%20Library/MD.SharePoint.ToolKit/img/logo.png,,,2026-07-30 16:07:17.785105
,,2026-07-30 19:17:59+00:00,www.recyclingtoday.com,EPA announces over $11.5M in Solid Waste Infrastructure for Recycling grants,,,,,,https://www.recyclingtoday.com/news/epa-announces-over-11-million-in-solid-waste-infrastructure-for-recycling-grants/,"The U.S. Environmental Protection Agency (EPA) has announced more than $11,5 million in grants for tribes and intertribal consortia in Alaska, ...",,,,,2026-07-30 16:07:17.785105
,Costs & Impacts,2026-07-30 19:13:35+00:00,www.sierraclub.org,Sierra Club Urges Rejection of Meta's Attempt to Use Minor Source Loophole,,,,,,https://www.sierraclub.org/press-releases/2026/07/sierra-club-urges-rejection-meta-s-attempt-use-minor-source-loophole,Trump's Environmental Protection Agency recently proposed cutting the public out of the minor source permitting process. ###. About the Sierra Club.,,,,,2026-07-30 20:02:00.650781
,Costs & Impacts,2026-07-30 19:08:48+00:00,climate.law.columbia.edu,"Climate Litigation Updates (July 30, 2026)",,,,,,https://climate.law.columbia.edu/news/climate-litigation-updates-july-30-2026,... Agency's course of action.” The court found that ... environmental protection or a reduction in the levels of timber protection and control.,,,,,2026-07-30 20:02:00.650781
,Costs & Impacts,2026-07-30 19:04:18+00:00,www.wtol.com,9 evaluated after chemical odor reported in Oregon | wtol.com,,,,,,https://www.wtol.com/article/news/local/oregon-chemical-odor-investigation/512-1adadef5-ee74-402d-abde-bf77cce4989b,... Environmental Protection Agency and Ohio Environmental Protection Agency to identify the source and assess potential public safety concerns.,,,,,2026-07-30 18:03:00.449225
,Opposition & Allies,2026-07-30 19:00:07+00:00,www.mass.gov,Governor Healey Calls for Trump Administration to Invest in Safe Drinking Water and ... - Mass.gov,,,,,,https://www.mass.gov/news/governor-healey-calls-for-trump-administration-to-invest-in-safe-drinking-water-and-wastewater-infrastructure,Executive Office of Energy and Environmental Affairs; Massachusetts Clean Water Trust; Massachusetts Department of Environmental Protection; Office ...,,,,,2026-07-30 17:04:46.109650
,,2026-07-30 18:57:20+00:00,US EPA,Federal Prospective Purchaser Agreement with Portland Botanical Gardens at McCormick & Baxter Superfund Site | US EPA,,,,,,https://www.epa.gov/or/federal-prospective-purchaser-agreement-portland-botanical-gardens-mccormick-baxter-superfund,Public notice of EPA and the U.S. Department of Justice federal prospective purchaser agreement with Portland Botanical Gardens for the McCormick & Baxter Superfund site.,,https://www.epa.gov/sites/all/themes/epa/img/epa-standard-og.jpg,,,2026-07-30 16:07:17.785105
,,2026-07-30 18:54:57+00:00,US EPA,Opportunity to Comment on Draft Renewal Title V Operating Permit for MI3 Petroleum – Steamboat Butte E5 Tank Battery | US EPA,,,,,,https://www.epa.gov/caa-permitting/opportunity-comment-draft-renewal-title-v-operating-permit-mi3-petroleum-steamboat,"The EPA is issuing for public review and comment on a renewal draft title V permit, application, and other supporting documentation for the MI3 Petroleum Engineering– Steamboat Butte E5 Tank Battery.",,https://www.epa.gov/sites/all/themes/epa/img/epa-standard-og.jpg,,,2026-07-30 18:03:00.449225
,,2026-07-30 18:49:16+00:00,Association of California Water Agencies,Bear Visits Member Agency - Association of California Water Agencies,,,,,,https://www.acwa.com/news/bear-visits-member-agency/,"CRESTLINE — Working in water can get pretty wild sometimes, which recently landed an ACWA member agency in the national […]",,https://www.acwa.com/wp-content/uploads/2026/07/Screenshot-2026-07-30-125221.png,,,2026-07-30 18:03:00.449225
,,2026-07-30 18:35:51+00:00,thehill.com,"The climate crisis is here, it's accelerating, and it demands action - The Hill",,,,,,https://thehill.com/opinion/energy-environment/5997570-climate-bill-rights-homebuyers/,"The Trump administration is systematically rolling back the Environmental Protection Agency's authority to control climate pollution, dismantling ...",,,,,2026-07-30 17:04:46.109650
,,2026-07-30 18:28:29+00:00,Valley News,Judge protects Vermont federal funding from cuts - Valley News,,,,,,https://vnews.com/2026/07/30/vermont-federal-grant-protection/,"A judge ruled that federal agencies cannot cancel existing grants based on new priorities, helping protect Vermont's federal funding.",,https://i0.wp.com/vnews.com/wp-content/uploads/2026/07/20260729-vn-vtbiketrails-001.jpg?fit=2400%2C1602&ssl=1,,,2026-07-30 15:05:56.971347
,Costs & Impacts,2026-07-30 18:23:52+00:00,US EPA,"Administrator Zeldin Wraps Swing Through Virginia, Emphasizing Importance of Chesapeake Bay Watershed and Ensuring Key Partners Lead in Innovative Technology to Protect the Environment and Grow the Economy | US EPA",,,,,,https://www.epa.gov/newsreleases/administrator-zeldin-wraps-swing-through-virginia-emphasizing-importance-chesapeake,"EPA Administrator Lee Zeldin made five stops throughout Virginia, joined by Members of Congress, state-leading researchers, farmers, and others working to deliver clean air, land and water to communities in Virginia and across America.",,https://www.epa.gov/sites/all/themes/epa/img/epa-news-releases-og.jpg,,,2026-07-30 15:05:56.971347
,Costs & Impacts,2026-07-30 18:06:04+00:00,Land Line Media,OOIDA: Truckers face a costly tradeoff in EPA’s emission proposal,,,,,,https://landline.media/ooida-truckers-face-a-costly-tradeoff-in-epas-emission-proposal/,"Ending DEF derates sounds like a win for truckers, but the rest of EPA’s diesel emission proposal makes the picture more complicated.",,https://landline.media/wp-content/uploads/2026/07/07-30-26-EPA-hearing-pic.jpg,,,2026-07-30 15:05:56.971347
,Costs & Impacts,2026-07-30 17:42:59+00:00,industrialcyber.co,"Cyberattacks target water utilities in Minnesota, disrupting OT operations and triggering multi ...",,,,,,https://industrialcyber.co/utilities-energy-power-water-waste/cyberattacks-target-water-utilities-in-minnesota-disrupting-ot-operations-and-triggering-multi-agency-cyber-response/,"... Bureau of Investigation), the U.S. Environmental Protection Agency, the Minnesota Department of Health, and local water utilities. State health ...",,,,,2026-07-30 14:05:38.475748
,Costs & Impacts,2026-07-30 17:35:52+00:00,Los Angeles Times,Proposed ban of forever chemicals for California farms nixed by state lawmakers,,,,,,https://www.latimes.com/california/story/2026-07-30/forever-chemicals-ban-california-farms-assembly-bill,"Regulators and environmentalists are divided over the PFAS chemicals, which are widely used in agriculture.",,https://ca-times.brightspotcdn.com/dims4/default/448c077/2147483647/strip/true/crop/6000x3150+0+425/resize/1200x630!/quality/75/?url=https%3A%2F%2Fcalifornia-times-brightspot.s3.amazonaws.com%2Fda%2F52%2Fdd4a936f4e95af093e73a1aa5249%2Fimg-7626.jpg,,,2026-07-30 16:07:17.785105
,,2026-07-30 17:03:22+00:00,thehill.com,When farming requires federal permission - The Hill,,,,,,https://thehill.com/opinion/energy-environment/5998263-protecting-farmers-clean-water-act/,"Unfortunately, those efforts landed him in the crosshairs of the Environmental Protection Agency and the Army Corps of Engineers. According to the ...",,,,,2026-07-30 14:05:38.475748
,North Carolina,2026-07-30 16:32:48+00:00,Carolina Journal,"Stein, Jackson, DEQ chief pan feds’ deal with Chemours",,,,,,https://www.carolinajournal.com/stein-jackson-deq-chief-pan-feds-deal-with-chemours/,"Gov. Josh Stein, Attorney General Jeff Jackson, and the head of the North Carolina Department of Environmental Quality are officially objecting to the federal government’s $450 million deal with Chemours over environmental contamination.",,https://www.carolinajournal.com/wp-content/uploads/2026/06/cape-fear-river.jpg,,,2026-07-30 13:07:59.697214
,Opposition & Allies,2026-07-30 16:32:16+00:00,governor.nc.gov,Governor Stein Stands Up for Clean Water in North Carolina,,,,,,https://governor.nc.gov/news/press-releases/2026/07/30/governor-stein-stands-clean-water-north-carolina,"As chemical company Chemours tries to avoid its responsibilities to North Carolina, Governor Josh Stein continues to stand up for the state. Governor Stein…",,,,,2026-07-30 13:07:59.697214
,North Carolina,2026-07-30 16:30:00+00:00,https://www.wect.com,‘Negotiated behind our backs’: NC leaders push back on EPA-Chemours PFAS deal,,,,,,https://www.wect.com/video/2026/07/30/negotiated-behind-our-backs-nc-leaders-push-back-epa-chemours-pfas-deal/,State officials are opposing the proposed PFAS deal between the Environmental Protection Agency (EPA) and Chemours.,,https://gray-wect-prod.gtv-cdn.com/resizer/v2/https%3A%2F%2Fdo0bihdskp9dy.cloudfront.net%2F07-30-2026%2Ft_98b82e18002843c8b5181a8fa4fde433_name_Screenshot_2026_06_25_172613.png?auth=220de31c7bac825503330fb3d24a58487e5ceec67e48c44b0bcbfc47bbecccc1&width=1200&height=600&smart=true,,,2026-07-30 14:05:38.475748
,Costs & Impacts,2026-07-30 16:18:37+00:00,YouTube,Lowell residents protest controversial data center expansion,,,,,,https://www.youtube.com/shorts/zCKYLEDq5mU,"In Common host Jeremy Siegel visited Lowell, Mass., where residents are protesting the expansion of the controversial Markley Data Center that's been in the ...",,https://i.ytimg.com/vi/zCKYLEDq5mU/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLDd2pX5lFG19TdvnYU5RCKYquFhKg&usqp=CCk,,,2026-07-30 15:05:56.971347
,,2026-07-30 16:12:27+00:00,www.nationalfisherman.com,EPA promotes flexibility for Tier IV implementation,,,,,,https://www.nationalfisherman.com/epa-promotes-flexibility-for-tier-iv-implementation,"When fishermen decide to build a new boat and need more power than the 803 horsepower limit on EPA Tier III engines, they can apply for a waiver that ...",,https://s3.divcom.com/www.nationalfisherman.com/images/Crew.jpg.medium.800x800.jpg,,,2026-07-30 13:07:59.697214
,Clean Air & Water,2026-07-30 16:11:40+00:00,www.mitchellwilliamslaw.com,"Air Enforcement: U.S. Environmental Protection Agency and Pueblo, Colorado Gasoline Dispensing Facility Enter into Expedited Settlement Agreement",,,,,,https://www.mitchellwilliamslaw.com/air-enforcement-us-environmental-protection-agency-and-pueblo-colorado-gasoline-dispensing-facility-enter-into-expedited-settlement-agreement,The United States Environmental Protection Agency (“EPA”) and CF Altitude L.L.C. (“CF”) entered into a June 8th Expedited Settlement Agreement ...,,https://www.mitchellwilliamslaw.com/images/site/Social_Logo.jpg,,,2026-07-30 16:07:17.785105
,Costs & Impacts,2026-07-30 16:01:55+00:00,People's World,‘Dangerous tipping point’: California leads suit against Trump over environmental deregulation,,,,,,https://www.peoplesworld.org/article/dangerous-tipping-point-california-leads-suit-against-trump-over-environmental-deregulation/,"OAKLAND, Calif.—As intense heatwaves become more common and climate scientists issue more alarming warnings, many states and environmentalists are pushing back on what they see as the Trump administration's climate change denialism.",,https://www.peoplesworld.org/wp-content/uploads/2017/08/emissions-trump-960x540.jpg,,,2026-07-30 13:07:59.697214
,,2026-07-30 15:56:48+00:00,blog.ansi.org,Food and Pesticides: Food Safety Through Standards - The ANSI Blog,,,,,,https://blog.ansi.org/ansi/food-pesticides-food-safety-standards/?amp=1,"... protect food safety, consumers, agriculture, and the environment ... According to the U.S. Environmental Protection Agency (EPA), pesticides ...",,,,,2026-07-30 15:05:56.971347
,North Carolina,2026-07-30 15:52:27+00:00,https://www.wect.com,‘Negotiated behind our backs’: NC leaders push back on EPA-Chemours PFAS deal,,,,,,https://www.wect.com/2026/07/30/negotiated-behind-our-backs-nc-leaders-push-back-epa-chemours-pfas-deal/,State officials are opposing the proposed PFAS deal between the Environmental Protection Agency and Chemours.,,https://gray-wect-prod.gtv-cdn.com/resizer/v2/PMZFWV6FERERDE574TX2JTW63Q.png?auth=e320a645340389a1ffcbf592f39fcee69d733e85759d00745522dd7894bdf11e&width=1200&height=600&smart=true,,,2026-07-30 14:05:38.475748
,Opposition & Allies,2026-07-30 15:51:50+00:00,NCDOJ,"Gov. Stein, AG Jackson, and DEQ Sec. Wilson Oppose EPA-Chemours Backroom PFAS Deal in Court - NCDOJ",,,,,,https://ncdoj.gov/gov-stein-ag-jackson-and-deq-sec-wilson-oppose-epa-chemours-backroom-pfas-deal-in-court/,"FOR IMMEDIATE RELEASE Thursday, July 30, 2026 Contact: comms@ncdoj.gov 919-538-2809 RALEIGH— Today, Gov. Josh Stein, Attorney General Jeff Jackson, and DEQ Sec. Reid Wilson filed comments opposing the proposed PFAS deal between the Environmental Protection Agency (EPA) and Chemours. The comments urge the federal government to withdraw the proposed settlement, which would do almost nothing to address the damage […]",,,,,2026-07-30 13:07:59.697214
,,2026-07-30 15:43:19+00:00,Sesame Workshop,Ideas for Poor Air Quality Days   - Sesame Workshop,,,,,,https://sesameworkshop.org/resources/ideas-for-poor-air-quality-days/,An article with tips on how to prepare for poor air quality days. ,,https://sesameworkshop.org/wp-content/uploads/2026/07/2IMP_PSEG_Eme.png,,,2026-07-30 14:05:38.475748
,Opposition & Allies,2026-07-30 15:42:29+00:00,www.deq.nc.gov,"Gov. Stein, AG Jackson, and DEQ Sec. Wilson Oppose EPA-Chemours Backroom PFAS Deal in Court",,,,,,https://www.deq.nc.gov/news/press-releases/2026/07/30/gov-stein-ag-jackson-and-deq-sec-wilson-oppose-epa-chemours-backroom-pfas-deal-court,"Today, Gov. Josh Stein, Attorney General Jeff Jackson, and DEQ Sec. Reid Wilson filed comments opposing the proposed PFAS deal between the Environmental…",,,,,2026-07-30 12:10:49.801010
,,2026-07-30 15:33:44+00:00,www.politico.com,The Trump administration wants more gasoline made in idled refineries from California to ... - Politico,,,,,,https://www.politico.com/news/2026/07/30/white-house-private-investors-defunct-fuel-factories-01015906,The discussions have progressed to the point where council officials have consulted with the U.S. Environmental Protection Agency on regulatory ...,,,,,2026-07-30 12:10:49.801010
,,2026-07-30 15:30:34+00:00,JD Supra,Project Emissions Accounting/New Source Review: DC Circuit Court of Appeals Addresses Challenge to US EPA Rule | JD Supra,,,,,,https://www.jdsupra.com/legalnews/project-emissions-accounting-new-source-8271463/,The United States Court of Appeals for the District of Columbia Circuit (“DC Circuit”) addressed in a July 28 Opinion an issue arising under the Clean...,,https://jdsupra-static.s3.amazonaws.com/profile-images/og.15833_1120.jpg,,,2026-07-30 12:10:49.801010
,,2026-07-30 15:02:41+00:00,spectrumlocalnews.com,"EPA, DEC share update on continued radiological assessment in Niagara County",,,,,,https://spectrumlocalnews.com/nys/buffalo/public-safety/2026/07/30/epa--dec-share-update-on-continued-radiological-assessment-in-niagara-county,The agencies have surveyed 200 properties in the last week and nearly 470 homeowners have signed agreements to have their properties screened.,,https://s7d2.scene7.com/is/image/TWCNews/niagara_radiation,,,2026-07-30 12:10:49.801010
,EPA Rollbacks,2026-07-30 14:06:57+00:00,www.facebook.com,"Trump's EPA just decided that if a power plant exists solely to supply a data center, it is ... - Facebook",,,,,,https://www.facebook.com/mikelevin/posts/trumps-epa-just-decided-that-if-a-power-plant-exists-solely-to-supply-a-data-cen/1582615463231315/,EPA proposes rule change allowing data centers and gas power plants to begin construction before air quality permits.,,,,,2026-07-30 11:05:56.709487
,Opposition & Allies,2026-07-30 14:02:59+00:00,Spotlight PA,Everything to know about Shapiro’s lawsuits against the Trump admin,,,,,,https://www.spotlightpa.org/news/2026/07/josh-shapiro-trump-admin-lawsuits-federal-funding-snap-planned-parenthood-covid-grants/,"The suits target Trump administration decisions regarding food stamps, student loans, healthcare, and more.",,https://www.spotlightpa.org/imgproxy/insecure/rt:fill/w:1200/h:900/g:ce/el:1/q:75/Y2FzL3cwazQtY2dlci1oNXZuLTB6bjcuanBlZw==.jpeg,,,2026-07-30 14:05:38.475748
,Costs & Impacts,2026-07-30 13:46:11+00:00,opb,Oregon nears record wildfire acreage as peak season looms,,,,,,https://www.opb.org/article/2026/07/29/oregon-wildfires-growing-fast-and-early/,"Oregon has already seen more acres burn in 2026 than in all of 2025, and fire officials warn there‚Äôs still a lot of wildfire season to get through.",,https://opb-opb-prod.cdn.arcpublishing.com/resizer/v2/X3RCEYUIHRCQFPVFTXFLIFP5OY.jpg?auth=be9e6ff286f54ad1bf627f267be562766e2ef9091d3a268d833f590691c6d3be&width=1200&height=675&smart=true,,,2026-07-30 12:10:49.801010
,,2026-07-30 12:53:21+00:00,Trucking Dive,Paccar expects EPA emissions proposal to strengthen 2027 truck market,,,,,,https://www.truckingdive.com/news/paccar-expects-epa-emissions-proposal-to-strengthen-2027-truck-market/826504/,The OEM said customers will benefit as manufacturers will have more time to fully validate new NOx engine technology.,,https://imgproxy.divecdn.com/QsayOpDruKxfJW9XBS3IObsV-ptJXkClGbTz_RWUsoM/g:ce/rs:fit:770:435/Z3M6Ly9kaXZlc2l0ZS1zdG9yYWdlL2RpdmVpbWFnZS9QZXRlcmJpbHRfUGFjY2FyX3RydWNrc19leHBvXzdfSks3MHpwRC4yOS4yNi5wbmc=.webp,,,2026-07-30 12:10:49.801010
,,2026-07-30 12:46:25+00:00,Roosevelt Institute,"Reconstruct the Bureaucracy, Don’t Just Rebuild It",,,,,,https://rooseveltinstitute.org/publications/reconstruct-the-bureaucracy-dont-just-rebuild-it/,"How the next administration can rebuild federal capacity, strengthen climate governance, and create the institutions needed for durable green industrial policy.",,https://rooseveltinstitute.org/wp-content/uploads/2026/07/rahman-social.png,,,2026-07-30 12:10:49.801010
,,2026-07-30 12:35:43+00:00,www.mitchellwilliamslaw.com,Project Emissions Accounting/New Source Review: DC Circuit Court of Appeals Addresses Challenge to US EPA Rule,,,,,,https://www.mitchellwilliamslaw.com/project-emissions-accounting/new-source-review-dc-circuit-court-of-appeals-addresses-challenge-to-us-epa-rule,The DC Circuit addressed a challenge to a United States Environmental Protection Agency (“EPA”) rule that alters the process to determine whether a ...,,https://www.mitchellwilliamslaw.com/images/site/Social_Logo.jpg,,,2026-07-30 14:05:38.475748
,,2026-07-30 12:34:40+00:00,www.facebook.com,We are working with U.S. Environmental Protection Agency to ensure timely air quality ... - Facebook,,,,,,https://www.facebook.com/USForestService/posts/we-are-working-with-us-environmental-protection-agency-to-ensure-timely-air-qual/1349279917320300/,We are working with U.S. Environmental Protection Agency to ensure timely air quality information for the American public amid ongoing wildfires.,,,,,2026-07-30 12:10:49.801010
,,2026-07-30 12:33:15+00:00,LinkedIn,EPA Report: Drinking Water Quality in Private Supplies | Environmental Protection Agency (EPA) Ireland,,,,,,https://www.linkedin.com/posts/environmental-protection-agency-ireland_epa-report-drinking-water-quality-in-private-activity-7488473533078089728-Lbjv,"The EPA has just released a report that shows that private water supplies have lower water quality than public water supplies.

In 2025, 81 private water supplies were not compliant with E. coli standards.

Private water supplies include:
üö∞Small private supplies with their own well (which provide water for places like schools, nursing homes, hotels, etc.)
üö∞Private group water schemes (community run supplies)

14 (of 366) private group water schemes failed E. coli standards in 2025, down from 24 in 2024. However, 6 of these schemes had E. coli failures in both 2024 and 2025, due to ongoing issues that need to be addressed.

In 2025, almost 1 in 20 (67 of 1,623) registered small private supplies failed to meet the E. coli standard. The total number of small private supplies are unknown. Unregistered supplies are not sampled by local authorities and may unknowingly be providing unsafe drinking water to consumers.
Suppliers should register immediately to enable local authorities to monitor their supply, giving consumers confidence in the quality of their drinking water.

You can read the full report at the link in the comments.

#EPAReport",,https://static.licdn.com/aero-v1/sc/h/c45fy346jw096z9pbphyyhdz7,,,2026-07-30 11:05:56.709487
,,2026-07-30 12:23:26+00:00,Climate Law Blog,Reading the Appellate Tea Leaves of a Recent Federal Funding Order - Climate Law Blog,,,,,,https://blogs.law.columbia.edu/climatechange/2026/07/30/reading-the-appellate-tea-leaves-of-a-recent-federal-funding-order/,"Under the second Trump administration, the Environmental Protection Agency (EPA) has radically altered its priorities. Whereas it previously championed climate spending legislation like the Inflation Reduction Act (IRA), its new leadership, headed by Administrator Lee Zeldin, promptly moved to roll back implementation of IRA programs. Indeed, as part of those efforts, EPA froze the funds […]",,https://blogs.law.columbia.edu/climatechange/files/2026/07/PXL_20210918_120518530.jpg,,,2026-07-30 13:07:59.697214
,,2026-07-30 12:14:40+00:00,www.nytimes.com,Record Numbers of FOIA Public Document Requests Are in Limbo or Unfulfilled,,,,,,https://www.nytimes.com/2026/07/29/us/politics/foia-public-document-requests.html,"Department of Health and Human Services said suggestions that the administration ... Environmental Protection Agency said her query was too broad, ...",,,,,2026-07-30 11:05:56.709487
,,2026-07-30 11:58:35+00:00,KOAT,EPA expands recycling in two New Mexico pueblos,,,,,,https://www.koat.com/article/epa-expands-recycling-two-new-mexico-pueblos/73304173,Federal funding will help the Pueblo of Isleta and Pueblo de Cochiti expand recycling and composting programs,,https://kubrick.htvapps.com/vidthumb/d26b55a8-1485-4452-8472-f54cf4ec1ebc/7d5e8cf4-cfbc-4957-8542-03190dc1e19b.jpg?crop=1xw%3A1.0xh%3Bcenter%2Ctop&resize=1200%3A*,,,2026-07-30 12:10:49.801010
,Costs & Impacts,2026-07-30 11:42:58+00:00,www.watermagazine.co.uk,EPA warns private drinking water supplies continue to pose public health risks,,,,,,https://www.watermagazine.co.uk/2026/07/30/epa-warns-private-drinking-water-supplies-continue-to-pose-public-health-risks/,Ireland's Environmental Protection Agency (EPA) has warned that drinking water from private supplies continues to present significant public ...,,,,,2026-07-30 12:10:49.801010
,Clean Air & Water,2026-07-30 11:30:09+00:00,Exponent,EPA Proposes Streamlining Process for New Emission Sources,,,,,,https://www.exponent.com/article/epa-proposes-streamlining-process-new-emission-sources,A new EPA proposal would shift control over whether to provide opportunities for public participation in permitting processes for minor sources to U.S. states.,,https://www.exponent.com/sites/default/files/styles/og_image/public/media/images/GettyImages-2162383329.jpg?itok=TXO5hUNy,,,2026-07-30 11:05:56.709487
,Costs & Impacts,2026-07-30 11:09:52+00:00,idahocapitalsun.com,"Idaho Gov. Little declares wildfire disaster emergency, authorizes Guard to help along Oregon border",,,,,,https://idahocapitalsun.com/2026/07/29/idaho-gov-little-declares-wildfire-disaster-emergency-authorizes-guard-to-help-along-oregon-border/,The U.S. Environmental Protection Agency's AirNow fire and smoke map shows the location of the Big Grass Fire along the border of Oregon and Idaho ...,,,,,2026-07-30 11:05:56.709487
,Costs & Impacts,2026-07-30 10:51:36+00:00,The Times of India,"US Environmental Protection Agency expands Ratepayer Protection Pledge that Google, Meta, Amazon, Microsoft, Nvidia and hundreds of other companies have signed; making a promise on electricity bills to Americans - The Times of India",,,,,,https://timesofindia.indiatimes.com/technology/tech-news/us-environmental-protection-agency-expands-ratepayer-protection-pledge-that-google-meta-amazon-microsoft-nvidia-and-hundreds-of-other-companies-have-signed-making-a-promise-on-electricity-bills-to-americans/amp_articleshow/132736771.cms,"The Times of India brings the Latest & Top Breaking News on Politics and Current Affairs in India & around the World, Cricket, Sports, Business, Bollywood News and Entertainment, Science, Technology, Health & Fitness news & opinions from leading columnists.",,"https://static.toiimg.com/thumb/msid-132736883,width-1280,height-720,imgsize-146144,resizemode-4,overlay-toi_sw,pt-32,y_pad-600/photo.jpg",,,2026-07-30 11:05:56.709487
,Costs & Impacts,2026-07-30 10:42:41+00:00,www.epa.ie,Drinking water quality in private supplies continues to present public health risks,,,,,,https://www.epa.ie/news-releases/news-releases-2026/drinking-water-quality-in-private-supplies-continues-to-present-public-health-risks.php,The EPA today released its Drinking Water Quality in Private Group Schemes and Small Private Supplies 2025 report. The report highlights that drinking water quality in private supplies continues to fall short of the standards achieved by public supplies delivered by Uisce Éireann.,,,,,2026-07-30 12:10:49.801010
,,2026-07-30 10:04:15+00:00,Federal Register,"CERCLA Administrative Settlement Agreement With Prospective Purchaser and Covenants Not To Sue, McCormick & Baxter Creosoting Company Superfund Site, Portland, Oregon",,,,,,https://www.federalregister.gov/documents/2026/07/30/2026-15395/cercla-administrative-settlement-agreement-with-prospective-purchaser-and-covenants-not-to-sue,"Notice is hereby given by the U.S. Environmental Protection Agency (EPA), Region 10, of a prospective purchaser settlement agreement embodied in an ""Administrative Settlement Agreement with Prospective Purchaser and Covenants Not to Sue,"" with EPA, and the prospective purchaser, Portland...",,https://www.federalregister.gov/assets/open_graph_site_banner.png,,,2026-07-30 11:05:56.709487
,,2026-07-30 09:21:13+00:00,Earthjustice,"Solar is Helping Save New York Farms, Not Destroy Them",,,,,,https://earthjustice.org/experts/ashley-ingram/solar-is-helping-save-new-york-farms-not-destroy-them,"USDA Secretary Rollins can address real threats to farmland, pollution, and climate change impacts",,https://earthjustice.org/wp-content/uploads/2025/02/05_gettyimages-1729797018_2k-1024x680.jpg,,,2026-07-30 11:05:56.709487
,,2026-07-30 08:54:17+00:00,www.epa.ie,Drinking Water Quality in Private Group Schemes and Small Private Supplies 2025,,,,,,https://www.epa.ie/publications/compliance--enforcement/drinking-water/annual-drinking-water-reports/drinking-water-quality-in-private-group-schemes-and-small-private-supplies-2025.php,"This report is an overview of the quality of drinking water in private group schemes and small private supplies during 2025.  It is based on the assessment of monitoring results reported to the EPA by the local authorities, and on the EPA's oversight activities in relation to local authority monitoring programme.",,,,,2026-07-30 11:05:56.709487
,EPA Rollbacks,2026-07-30 08:37:06+00:00,www.instagram.com,The Ohio EPA has officially abandoned a proposal that would have made it easier for data ...,,,,,,https://www.instagram.com/p/DbYzwLqkbpw/,... environmental protection agency would want to screw up the environment in Ohio. iseeyouheen. THE EPA abandoning this is crazy wtf. Lol they need to ...,,,,,2026-07-30 11:05:56.709487
,,2026-07-30 07:30:40+00:00,WKBW 7 News Buffalo,EPA holds public meeting in Lockport on Eighteen Mile Creek cleanup,,,,,,https://www.wkbw.com/niagara-county/epa-holds-public-meeting-in-lockport-on-eighteen-mile-creek-cleanup,"The EPA is leading a multi-year cleanup of lead and PCB contamination along Eighteen Mile Creek in Lockport, NY.",,https://ewscripps.brightspotcdn.com/dims4/default/edae6fb/2147483647/strip/true/crop/1248x655+0+23/resize/1200x630!/quality/90/?url=https%3A%2F%2Fcf.cdn.uplynk.com%2Fause1%2Fslices%2F635%2F1020d6d1597347248f5d62c059a4c7e3%2F635b3db2a9c54e4fa744435dcf9d5578%2Fposter_25ebffccd5b4494ea7a0d23abe34ee1f.png,,,2026-07-30 03:59:26.829634
,Costs & Impacts,2026-07-30 07:24:36+00:00,RTE.ie,EPA warns of drinking water contamination risk,,,,,,https://www.rte.ie/news/environment/2026/0730/1585726-epa-drinking-water/,"The Environmental Protection Agency has warned that thousands of people could be drinking water from private supplies that are not being monitored for contamination, posing an ongoing risk to public health.",,https://www.rte.ie/images/0024c6b7-1600.jpg,,,2026-07-30 03:59:26.829634
,,2026-07-30 06:48:59+00:00,Federal Register,Agency Information Collection Activities; Submission to the Office of Management and Budget for Review and Approval; Comment Request; National Pollutant Discharge Elimination System Program (Renewal),,,,,,https://www.federalregister.gov/documents/2026/07/30/2026-15394/agency-information-collection-activities-submission-to-the-office-of-management-and-budget-for,"The Environmental Protection Agency (EPA) has submitted an information collection request (ICR), National Pollutant Discharge Elimination System Program (Renewal) (EPA ICR No. 0229.27, OMB Control No. 2040-0004) to the Office of Management and Budget (OMB) for review and approval in accordance...",,https://www.federalregister.gov/assets/open_graph_site_banner.png,,,2026-07-30 11:05:56.709487
,Costs & Impacts,2026-07-30 06:39:34+00:00,WTVB | 1590 AM · 95.5 FM | The Voice of Branch County,"Exclusive-White House planned to nominate top EPA adviser as air office replacement, sources say",,,,,,https://wtvbam.com/2026/07/29/exclusive-white-house-planned-to-nominate-top-epa-adviser-as-air-office-replacement-sources-say/,"By Siddharth Cavale and Jarrett Renshaw NEW YORK, July 29 (Reuters) - The White House was poised to nominate Justin Schwab, a top adviser to Environmental Protection Agency Administrator Lee Zeldin, to lead the agency’s powerful air office after the ​c...",,https://storage.googleapis.com/media.mwcradio.com/mimesis/2026-07/29/2026-07-29T182556Z_2_LYNXMPEM6S1RQ_RTROPTP_3_EPA-MOVES-SZABO.JPG,,,2026-07-30 03:59:26.829634
